,date,pm02_no.001,atmp_no.001,rhum_no.001,pm02_no.002,atmp_no.002,rhum_no.002,pm02_no.003,atmp_no.003,rhum_no.003,pm02_no.004,atmp_no.004,rhum_no.004,pm02_no.005,atmp_no.005,rhum_no.005,pm02_no.006,atmp_no.006,rhum_no.006,pm02_no.007,atmp_no.007,rhum_no.007,pm02_no.008,atmp_no.008,rhum_no.008,pm02_no.009,atmp_no.009,rhum_no.009,pm02_no.010,atmp_no.010,rhum_no.010,pm02_no.011,atmp_no.011,rhum_no.011,pm02_no.012,atmp_no.012,rhum_no.012,pm02_no.013,atmp_no.013,rhum_no.013,pm02_no.014,atmp_no.014,rhum_no.014,pm02_no.015,atmp_no.015,rhum_no.015,pm02_no.016,atmp_no.016,rhum_no.016,pm02_no.017,atmp_no.017,rhum_no.017,pm02_no.018,atmp_no.018,rhum_no.018,pm02_no.019,atmp_no.019,rhum_no.019,pm02_no.020,atmp_no.020,rhum_no.020,pm02,atmp,rhum
73,10/10/2024 20:00,2.751666667,11.76666667,50.973,2.716666667,11.2265,52.45033333,2.331666667,10.817,54.114,2.596666667,10.96516667,53.75866667,2.795,11.49066667,52.27016667,2.075,11.5335,51.49316667,2.338333333,11.18083333,52.897,2.351666667,10.74066667,54.7345,2.496666667,10.6855,54.36516667,2.551666667,10.8125,53.58633333,2.5,11.08966667,53.00683333,2.638333333,10.934,52.82683333,2.685,11.17883333,53.65666667,2.526666667,11.521,52.15316667,2.478333333,10.85933333,54.27316667,2.691666667,11.49783333,51.97733333,1.946666667,11.88816667,50.49533333,2.151666667,10.80716667,53.374,2.63,10.72133333,55.19816667,2.375,10.66633333,53.915,6.193569167,9.652775867,60.13294917
74,10/10/2024 21:00,2.425,11.306,51.98466667,2.556666667,10.772,53.3985,2.078333333,10.36233333,55.14883333,2.288333333,10.47116667,54.89316667,2.521666667,11.02583333,53.29933333,1.88,11.059,52.5205,2.118333333,10.69283333,53.91733333,2.113333333,10.286,55.69433333,2.236666667,10.26,55.286,2.325,10.3525,54.58366667,2.281666667,10.611,54.02166667,2.396666667,10.46916667,53.77983333,2.4,10.73166667,54.62816667,2.266666667,11.0485,53.2055,2.235,10.41633333,55.30333333,2.388333333,11.01933333,53.0055,1.78,11.41933333,51.52166667,1.931666667,10.33733333,54.39483333,2.4,10.2375,56.25083333,2.138333333,10.17183333,55.00733333,5.614955317,9.201825983,61.23947232
75,10/10/2024 22:00,2.5,10.90083333,53.223,2.541666667,10.3645,54.665,2.183333333,9.950333333,56.44216667,2.31,10.069,56.21083333,2.571666667,10.59583333,54.7225,1.881666667,10.61933333,53.85933333,2.135,10.2555,55.28283333,2.163333333,9.886,56.9925,2.345,9.856333333,56.58983333,2.315,9.946166667,55.84216667,2.285,10.1905,55.3175,2.443333333,10.03316667,55.11833333,2.496666667,10.32866667,55.9575,2.296666667,10.59466667,54.61416667,2.303333333,10.0125,56.58416667,2.463333333,10.60283333,54.34883333,1.811666667,11.01016667,52.7525,1.998333333,9.919833333,55.66966667,2.406666667,9.8425,57.59683333,2.133333333,9.795833333,56.2425,5.611330683,8.827573,62.6869055
76,10/10/2024 23:00,3.576666667,10.49633333,54.69816667,3.591666667,9.935666667,56.18366667,3.095,9.560833333,57.968,3.296666667,9.736,57.5775,3.595,10.17566667,56.22916667,2.606666667,10.23233333,55.33116667,3.101666667,9.840833333,56.79,3.033333333,9.5095,58.45666667,3.291666667,9.423833333,58.14266667,3.285,9.521,57.39216667,3.233333333,9.777333333,56.86316667,3.435,9.603666667,56.62416667,3.498333333,9.910333333,57.54066667,3.231666667,10.16516667,56.225,3.326666667,9.581333333,58.22433333,3.488333333,10.24683333,55.743,2.55,10.6085,54.194,2.801666667,9.5435,57.14233333,3.395,9.4835,58.98666667,2.966666667,9.428166667,57.61466667,6.69432005,8.437377533,64.53476563
77,11/10/2024,3.258333333,10.0905,55.81733333,3.231666667,9.5215,57.3635,2.726666667,9.175,59.116,2.928333333,9.3465,58.71033333,3.18,9.756,57.4375,2.355,9.8355,56.37883333,2.76,9.426666667,57.9645,2.696666667,9.114666667,59.5055,2.955,9.01,59.32066667,3.003333333,9.106833333,58.6135,2.995,9.360833333,57.96933333,3.045,9.178,57.79116667,3.096666667,9.501666667,58.67166667,2.886666667,9.74,57.38583333,2.938333333,9.162166667,59.43216667,3.131666667,9.856333333,56.792,2.283333333,10.20583333,55.30733333,2.568333333,9.156166667,58.26566667,2.968333333,9.078833333,60.11683333,2.681666667,9.025333333,58.68716667,6.457107055,7.996256782,66.00354218
78,11/10/2024 01:00,2.276666667,9.723666667,56.84033333,2.261666667,9.1215,58.38033333,1.898333333,8.8245,60.0655,2.043333333,8.988666667,59.71666667,2.158333333,9.332166667,58.57333333,1.675,9.421166667,57.50983333,1.888333333,8.996166667,59.17916667,1.9,8.761166667,60.35366667,2.145,8.624333333,60.3705,2.11,8.699333333,59.661,2.08,8.958833333,59.02766667,2.146666667,8.772166667,58.803,2.17,9.115666667,59.7635,2.033333333,9.329166667,58.56783333,2.098333333,8.7645,60.44566667,2.158333333,9.504,57.7535,1.575,9.816,56.36483333,1.753333333,8.802333333,59.16083333,2.068333333,8.712666667,61.06183333,1.893333333,8.644333333,59.659,4.881015617,7.676136483,67.15449427
79,11/10/2024 02:00,1.793333333,9.386333333,57.10816667,1.82,8.800333333,58.64216667,1.525,8.5075,60.19,1.603333333,8.637666667,59.9755,1.746666667,8.983166667,58.92466667,1.336666667,9.060166667,57.88333333,1.483333333,8.631666667,59.5185,1.511666667,8.431,60.608,1.653333333,8.292666667,60.576,1.658333333,8.359833333,59.893,1.656666667,8.61,59.30466667,1.725,8.422333333,59.02816667,1.683333333,8.788833333,60.00766667,1.586666667,8.968166667,58.90566667,1.643333333,8.438666667,60.74516667,1.726666667,9.153833333,58.17083333,1.265,9.4805,56.646,1.376666667,8.485666667,59.29433333,1.673333333,8.359166667,61.30883333,1.553333333,8.286666667,59.98816667,4.03240765,7.403479883,67.43085707
80,11/10/2024 03:00,1.528333333,9.058666667,57.20483333,1.543333333,8.4605,58.76166667,1.26,8.155833333,60.27,1.326666667,8.304833333,60.04266667,1.445,8.644833333,59.10866667,1.098333333,8.7235,58.02716667,1.293333333,8.291666667,59.5515,1.328333333,8.086,60.63583333,1.438333333,7.9595,60.55816667,1.388333333,8.024833333,59.98116667,1.405,8.278,59.43516667,1.5,8.0945,59.117,1.498333333,8.455833333,60.1125,1.31,8.633833333,59.05083333,1.4,8.103666667,60.77916667,1.456666667,8.817333333,58.23566667,1.078333333,9.139666667,56.772,1.171666667,8.132166667,59.414,1.371666667,8.035,61.34883333,1.278333333,7.949833333,60.03333333,3.53523475,7.066280967,67.77439438
81,11/10/2024 04:00,1.44,8.767166667,57.5125,1.486666667,8.186166667,58.8975,1.213333333,7.856666667,60.51133333,1.308333333,7.993166667,60.32583333,1.436666667,8.372666667,59.198,1.098333333,8.433,58.16466667,1.278333333,8.016833333,59.7885,1.228333333,7.795,60.785,1.386666667,7.689833333,60.75333333,1.39,7.753,60.11566667,1.39,8.005166667,59.53533333,1.466666667,7.822833333,59.1725,1.441666667,8.178666667,60.21933333,1.288333333,8.352333333,59.17916667,1.368333333,7.835166667,60.935,1.421666667,8.506666667,58.46783333,1.066666667,8.845333333,57.1105,1.155,7.843,59.52683333,1.366666667,7.741666667,61.57116667,1.253333333,7.668333333,60.14816667,3.581882867,6.7989373,68.0131193
82,11/10/2024 05:00,1.255,8.508833333,57.69683333,1.331666667,7.962166667,59.02316667,1.053333333,7.595666667,60.63133333,1.143333333,7.7285,60.463,1.273333333,8.141166667,59.44883333,0.97,8.190166667,58.4345,1.1,7.783,59.84816667,1.096666667,7.5435,61.04633333,1.2,7.456333333,60.922,1.188333333,7.529,60.24566667,1.196666667,7.764166667,59.7465,1.251666667,7.601,59.5035,1.236666667,7.9355,60.45366667,1.093333333,8.12,59.37183333,1.135,7.603,61.04466667,1.206666667,8.2325,58.84166667,0.903333333,8.5995,57.26416667,0.978333333,7.584833333,59.78816667,1.198333333,7.484333333,61.75266667,1.101666667,7.4155,60.51683333,3.200170083,6.552688167,68.4369339
83,11/10/2024 06:00,61.17,8.327666667,58.061,67.91,7.776166667,59.253,58.71166667,7.431833333,60.95383333,60.22666667,7.557666667,60.827,65.52666667,7.935666667,59.70466667,54.095,8.002833333,58.65166667,61.48166667,7.582666667,60.27383333,58.07666667,7.38,61.62033333,65.94833333,7.283833333,61.59833333,62.565,7.339,60.78983333,64.57333333,7.569333333,59.97216667,67.195,7.414166667,60.12283333,60.40333333,7.754833333,60.74033333,63.93,7.926666667,59.61066667,63.53,7.429333333,61.46533333,64.89666667,8.068333333,59.10716667,56.255,8.403,57.6965,55.48,7.431833333,60.2635,58.205,7.292166667,62.46933333,58.935,7.241833333,61.08366667,46.5576151,6.3950696,68.8008055
84,11/10/2024 07:00,204.7183333,8.257166667,58.58033333,215.3783333,7.679333333,59.85616667,186.855,7.370166667,61.5735,188.9816667,7.5025,61.31516667,199.545,7.841666667,60.193,175.7166667,7.921,59.03483333,196.98,7.498333333,60.77516667,186.7683333,7.329333333,62.16416667,214.4033333,7.197833333,62.31016667,208.4683333,7.2655,61.45733333,216.105,7.4845,60.523,210.2883333,7.334666667,60.7485,197.5516667,7.673666667,61.15416667,211.3783333,7.838666667,60.072,202.2316667,7.3435,62.117,202.515,8.027166667,59.54116667,177.36,8.325,58.18433333,178.2983333,7.385166667,60.76583333,200.2366667,7.199333333,63.2275,177.4866667,7.177333333,61.703,402.9875158,6.3105731,69.18515373
85,11/10/2024 08:00,69.61833333,8.2915,60.331,71.20833333,7.806666667,61.37616667,60.99,7.493666667,63.06466667,64.58333333,7.506333333,63.23066667,63.70666667,7.911166667,61.98366667,57.26666667,8.0005,60.7665,64.49666667,7.584166667,62.49083333,62.305,7.4875,63.35483333,69.79333333,7.3685,63.51916667,69.27166667,7.4015,62.77466667,68.26666667,7.6195,62.04966667,67.68333333,7.4535,62.186,65.90333333,7.741833333,63.05033333,69.74333333,7.950666667,61.76283333,65.47166667,7.498333333,63.5735,67.405,8.062,61.31583333,56.165,8.404333333,59.8115,58.40166667,7.539333333,62.07633333,71.80333333,7.184833333,65.25633333,56.565,7.328333333,62.99083333,217.5044954,6.609623,70.0169857
86,11/10/2024 09:00,6.238333333,8.428333333,61.1945,6.346666667,8.281666667,61.785,4.965,7.757166667,63.75983333,5.858333333,7.626166667,64.18916667,5.48,8.285,62.53683333,4.566666667,8.357333333,61.34866667,5.533333333,7.9655,62.97633333,5.315,7.814333333,63.7535,5.748333333,7.847,63.6025,6.048333333,7.8425,63.07366667,6.031666667,8.004333333,62.59683333,6.006666667,7.822666667,62.3465,5.835,8.083,63.58383333,5.718333333,8.3255,62.32083333,5.693333333,8.023,63.74666667,6.203333333,8.15,62.3135,4.493333333,8.660333333,60.41383333,4.85,7.874666667,62.4975,6.093333333,7.366833333,65.84833333,5.143333333,7.656833333,63.24366667,16.28306192,7.165387267,69.47005963
87,11/10/2024 10:00,0.936666667,9.262833333,59.411,1.095,8.872166667,60.51216667,0.87,8.501333333,62.19816667,0.923333333,8.525833333,62.37033333,0.92,8.9735,61.03466667,0.758333333,8.973833333,60.06616667,0.921666667,8.616,61.61633333,0.84,8.455,62.49583333,1,8.452833333,62.2995,0.95,8.475833333,61.78516667,1.023333333,8.771333333,61.12333333,1.068333333,8.595166667,60.8235,0.925,8.784166667,62.0285,0.871666667,9.062166667,60.77116667,0.938333333,8.604,62.39666667,0.93,8.990833333,60.49833333,0.68,9.364666667,58.90083333,0.758333333,8.3695,61.417,0.903333333,8.191666667,63.97583333,0.778333333,8.443333333,61.7235,3.25797,7.9053416,66.55849968
88,11/10/2024 11:00,159.975,10.01733333,58.79783333,148.3433333,9.707833333,60.00183333,114.8016667,9.272666667,61.65583333,128.6766667,9.282,61.7605,144.825,9.8015,60.3975,124.0333333,9.788166667,59.46716667,138.545,9.473,60.96516667,143.2566667,9.309333333,61.97316667,138.9166667,9.310833333,61.71766667,160.7133333,9.357166667,61.18933333,162.7366667,9.652666667,60.3725,157.955,9.459,60.2105,141.9333333,9.6,61.3875,141.3533333,9.942,59.92133333,155.185,9.469333333,61.81666667,162.9366667,9.729333333,59.8825,125.7683333,10.13816667,58.285,124.135,9.229,60.9655,123.6416667,8.976833333,63.41816667,157.6083333,9.323333333,61.0105,54.83060888,8.811291417,64.98979055
89,11/10/2024 12:00,587.5683333,10.59183333,58.09916667,546.855,10.705,58.3335,412.3866667,10.189,60.21116667,442.6933333,10.0285,60.73833333,486.8966667,10.62033333,59.083,424.4683333,10.69066667,58.07916667,477.325,10.3145,59.6605,595.4,10.29166667,60.579,497.6516667,10.25166667,60.1835,632.1266667,10.2175,59.93,617.3516667,10.388,59.34666667,569.9016667,10.13166667,59.3655,519.135,10.442,60.02266667,567.37,10.62583333,58.91466667,557.6816667,10.51533333,60.12133333,635.5416667,10.4265,58.9485,425.7233333,10.83733333,57.2745,429.2716667,10.34816667,59.1445,449.1416667,9.780166667,62.37816667,576.6183333,10.16966667,59.84,712.7366047,9.63680895,63.28671257
90,11/10/2024 13:00,216.2216667,11.39966667,56.55233333,209.7083333,11.47766667,56.7765,168.61,10.953,58.652,182.8283333,10.78033333,59.3415,184.235,11.3445,57.624,174.235,11.44566667,56.59316667,185.355,11.026,58.26616667,239.765,11.01366667,59.20583333,201.65,10.9875,58.71566667,248.8483333,10.85583333,58.769,242.6933333,10.99783333,58.3875,220.7583333,10.753,58.356,211.0933333,11.16983333,58.58866667,237.9666667,11.23983333,57.88733333,220.4866667,11.23316667,58.61083333,247.325,11.23616667,57.37466667,169.2433333,11.651,55.75966667,171.0166667,11.17333333,57.39866667,185.3583333,10.50333333,61.09716667,228.9916667,10.82433333,58.61466667,471.36801,10.31450518,62.07156545
91,11/10/2024 14:00,513.9833333,12.30366667,53.67416667,576.24,12.0315,54.81133333,456.3966667,11.60716667,56.22933333,509.3883333,11.495,56.79766667,514.1616667,11.98283333,55.35066667,441.4166667,12.10533333,54.246,481.8716667,11.71166667,55.88616667,526.83,11.59316667,56.9785,603.9233333,11.54566667,56.63333333,595.4866667,11.48183333,56.57366667,580.385,11.66066667,56.157,564.8983333,11.41116667,56.1805,536.5033333,11.888,56.095,562.66,11.94033333,55.43916667,584.8583333,11.67366667,56.57916667,540.1633333,12.04616667,54.6185,459.51,12.44566667,53.215,439.3333333,11.732,55.1935,536.4766667,11.1695,58.63933333,533.0283333,11.48183333,56.34,695.0326507,10.92237387,59.88452297
92,11/10/2024 15:00,239.8583333,12.846,52.85916667,261.26,12.32883333,54.59716667,216.9283333,12.00766667,55.8485,238.8716667,11.94316667,56.224,240.3083333,12.419,54.81133333,201.6983333,12.60183333,53.571,223.4516667,12.20616667,55.18216667,250.475,12.02266667,56.39116667,282.435,11.83983333,56.49083333,271.11,11.919,55.89133333,264.25,12.154,55.33466667,256.2483333,11.85866667,55.5945,254.2,12.32,55.575,264.6366667,12.46366667,54.63233333,269.13,11.9375,56.54766667,256.0483333,12.5535,53.89933333,208.8366667,12.94716667,52.50616667,205.485,12.09216667,54.9355,263.2516667,11.62266667,58.10166667,243.0016667,11.982,55.63766667,584.4415473,11.26656102,59.61593792
93,11/10/2024 16:00,46.11333333,13.12583333,51.9115,48.73833333,12.58716667,53.82016667,41.66166667,12.2545,55.03433333,45.89833333,12.21783333,55.227,45.95,12.70783333,53.86383333,36.95833333,12.89183333,52.5725,42.33333333,12.49066667,54.22766667,48.13833333,12.30416667,55.50166667,52.76666667,12.0625,55.70533333,50.56333333,12.17716667,55.05216667,49.22166667,12.41916667,54.459,48.40666667,12.147,54.68183333,48.345,12.58066667,54.6385,49.05333333,12.7465,53.72883333,50.385,12.18866667,55.60583333,50.01,12.82916667,52.996,37.70666667,13.242,51.5425,38.92666667,12.34483333,54.07966667,50.58333333,11.9095,57.02183333,46.115,12.24133333,54.6915,125.2383338,11.5067385,59.11626527
94,11/10/2024 17:00,6.63,13.089,50.39033333,6.8,12.52283333,52.29466667,5.703333333,12.256,53.32566667,6.491666667,12.23,53.5195,6.593333333,12.70233333,52.17933333,5.135,12.86383333,51.03616667,5.803333333,12.446,52.62016667,6.588333333,12.2645,53.8565,7.141666667,11.97483333,54.1465,6.868333333,12.10183333,53.47866667,6.628333333,12.35433333,52.943,6.721666667,12.10683333,53.05866667,6.718333333,12.521,53.14383333,6.585,12.70766667,52.13833333,6.836666667,12.1085,54.0995,7.01,12.83383333,51.34066667,5.123333333,13.22316667,50.00033333,5.523333333,12.35083333,52.41233333,7.131666667,11.892,55.2875,6.551666667,12.151,53.21433333,18.45452503,11.44557833,57.5866214
95,11/10/2024 18:00,2.298333333,12.742,50.377,2.34,12.16866667,52.17516667,1.851666667,11.91866667,53.21866667,2.128333333,11.93133333,53.34383333,2.295,12.394,51.97533333,1.698333333,12.53133333,50.93516667,1.896666667,12.11433333,52.48866667,2.158333333,11.85933333,53.89516667,2.261666667,11.586,54.13116667,2.228333333,11.72816667,53.36433333,2.116666667,12.00866667,52.77916667,2.318333333,11.78416667,52.83866667,2.255,12.15733333,53.0805,2.115,12.41283333,51.87066667,2.313333333,11.73233333,54.1475,2.396666667,12.496,51.2515,1.686666667,12.89666667,49.8665,1.833333333,11.9725,52.41083333,2.256666667,11.58066667,55.13233333,2.21,11.7025,53.37816667,5.086504067,10.96832953,58.06918343
96,11/10/2024 19:00,2.9,12.20816667,51.34833333,2.961666667,11.61933333,53.0615,2.343333333,11.35433333,54.3385,2.68,11.39283333,54.32166667,2.901666667,11.85716667,52.94183333,2.135,11.97633333,51.901,2.43,11.55483333,53.48166667,2.768333333,11.27933333,54.99566667,2.931666667,11.02866667,55.17583333,2.883333333,11.16483333,54.38366667,2.683333333,11.448,53.72783333,2.915,11.23383333,53.77733333,2.875,11.60483333,54.11266667,2.663333333,11.85283333,52.9085,2.901666667,11.18716667,55.13283333,3,11.95933333,52.2885,2.12,12.36616667,50.79666667,2.271666667,11.38916667,53.48566667,2.831666667,11.064,56.00133333,2.793333333,11.13083333,54.3615,5.480788917,10.3203253,59.68253317
97,11/10/2024 20:00,4.751666667,11.722,52.85416667,4.898333333,11.129,54.56016667,3.835,10.87733333,55.91366667,4.376666667,10.912,55.84716667,4.775,11.3465,54.553,3.601666667,11.48683333,53.37366667,4.023333333,11.06666667,55.06266667,4.665,10.7835,56.4745,5.165,10.54733333,56.69716667,4.775,10.67,55.912,4.58,10.94883333,55.252,4.906666667,10.712,55.30133333,4.708333333,11.129,55.673,4.498333333,11.3315,54.58133333,4.933333333,10.69616667,56.70416667,4.823333333,11.48233333,53.796,3.566666667,11.875,52.25616667,3.826666667,10.901,54.96233333,4.571666667,10.57366667,57.5715,4.776666667,10.64833333,55.80266667,8.194779083,9.830079133,61.31698293
98,11/10/2024 21:00,6.278333333,11.48216667,53.7245,6.643333333,10.88166667,55.47483333,5.09,10.64516667,56.81616667,5.825,10.66383333,56.794,6.328333333,11.086,55.5835,4.861666667,11.21416667,54.48733333,5.368333333,10.77583333,56.052,6.343333333,10.53266667,57.56066667,6.795,10.32233333,57.68733333,6.448333333,10.4365,56.82816667,6.205,10.67366667,56.28483333,6.555,10.43833333,56.33033333,6.393333333,10.89133333,56.67516667,5.94,11.04683333,55.667,6.558333333,10.4575,57.78366667,6.438333333,11.23683333,54.84683333,4.793333333,11.616,53.19216667,5.065,10.65983333,55.95616667,6.083333333,10.30683333,58.61833333,6.34,10.4215,56.80783333,11.14877272,9.691652583,62.00115058
99,11/10/2024 22:00,5.56,11.32916667,54.71983333,5.776666667,10.73133333,56.36216667,4.521666667,10.50466667,57.71116667,5.125,10.51066667,57.853,5.52,10.9245,56.52116667,4.288333333,11.05166667,55.37733333,4.761666667,10.61733333,57.15116667,5.655,10.39316667,58.44716667,5.953333333,10.184,58.64066667,5.683333333,10.29216667,57.77983333,5.613333333,10.53233333,57.09233333,5.726666667,10.27883333,57.33683333,5.656666667,10.74183333,57.54883333,5.34,10.87583333,56.60316667,5.68,10.32433333,58.67016667,5.745,11.0825,55.7065,4.165,11.45466667,54.16166667,4.525,10.51416667,56.81816667,5.421666667,10.1515,59.6355,5.556666667,10.287,57.659,10.48523858,9.591430333,62.75998737
100,11/10/2024 23:00,4.005,11.27683333,56.06133333,4.248333333,10.68766667,57.7415,3.273333333,10.45116667,59.14333333,3.71,10.44783333,59.25033333,3.896666667,10.83883333,58.00233333,3.126666667,10.96083333,56.74883333,3.511666667,10.548,58.58766667,4.113333333,10.34633333,59.7885,4.481666667,10.156,59.949,4.22,10.24383333,59.23266667,4.171666667,10.48033333,58.47683333,4.241666667,10.21,58.87316667,4.106666667,10.69883333,58.88383333,3.938333333,10.79983333,58.113,4.168333333,10.28733333,60.07016667,4.213333333,11.022,57.07883333,3.03,11.3875,55.54783333,3.311666667,10.455,58.1945,3.96,10.096,61.01516667,4.06,10.2505,58.99766667,7.771175583,9.582280517,64.06540617
101,12/10/2024,3.575,11.3485,56.79683333,3.89,10.76283333,58.5005,2.94,10.51666667,59.95133333,3.303333333,10.50733333,60.17433333,3.478333333,10.89,58.878,2.71,11.02483333,57.64566667,3.11,10.60766667,59.45883333,3.663333333,10.428,60.62033333,4.083333333,10.24933333,60.815,3.806666667,10.32916667,59.95066667,3.785,10.56133333,59.272,3.788333333,10.279,59.62316667,3.731666667,10.77583333,59.77266667,3.586666667,10.871,58.87383333,3.911666667,10.37483333,60.849,3.753333333,11.0805,57.89116667,2.698333333,11.44533333,56.29466667,2.891666667,10.529,59.044,3.528333333,10.16916667,61.91766667,3.623333333,10.35216667,59.77783333,6.912295491,9.708493636,64.59979247
102,12/10/2024 01:00,3.495,11.47183333,57.65883333,3.645,10.8905,59.54633333,2.835,10.63133333,61.04683333,3.293333333,10.6265,61.12216667,3.353333333,11.01516667,59.95733333,2.626666667,11.15616667,58.651,3.038333333,10.733,60.32933333,3.608333333,10.5745,61.5575,3.968333333,10.37783333,61.66066667,3.746666667,10.45833333,60.94266667,3.756666667,10.68733333,60.36933333,3.625,10.39983333,60.59533333,3.585,10.89783333,60.85583333,3.481666667,11.0015,59.9545,3.801666667,10.5025,61.95083333,3.648333333,11.198,58.98766667,2.626666667,11.56583333,57.15866667,2.751666667,10.658,60.09066667,3.425,10.29183333,62.93066667,3.46,10.49433333,60.71833333,6.944356983,9.8217408,65.4334935
103,12/10/2024 02:00,2.983333333,11.567,59.43433333,3.191666667,10.988,61.27516667,2.48,10.71766667,62.92216667,2.891666667,10.7115,62.8825,2.985,11.12283333,61.752,2.325,11.25716667,60.47283333,2.718333333,10.8305,62.1405,3.185,10.66816667,63.22616667,3.496666667,10.48116667,63.44533333,3.225,10.553,62.73833333,3.23,10.78983333,62.098,3.195,10.4965,62.43533333,3.151666667,11.00166667,62.69466667,3.058333333,11.11833333,61.7025,3.373333333,10.595,63.71183333,3.291666667,11.28166667,60.85683333,2.31,11.66683333,58.88333333,2.44,10.74733333,61.94383333,3.123333333,10.38833333,64.662,3.12,10.59566667,62.343,6.593539583,9.9130437,67.26345993
104,12/10/2024 03:00,2.378333333,11.671,61.63816667,2.61,11.13216667,63.49016667,2.03,10.81783333,65.40083333,2.36,10.812,65.27316667,2.4,11.2335,64.074,1.886666667,11.36416667,62.52466667,2.166666667,10.942,64.46733333,2.583333333,10.78966667,65.497,2.835,10.62983333,65.76666667,2.633333333,10.682,65.09033333,2.69,10.8995,64.38766667,2.598333333,10.60066667,64.81416667,2.558333333,11.13383333,64.76233333,2.468333333,11.22033333,64.07866667,2.72,10.74333333,65.92,2.671666667,11.3665,63.03933333,1.88,11.7775,61.0505,1.938333333,10.84933333,64.13433333,2.565,10.504,67.1445,2.515,10.70333333,64.67766667,5.727887183,10.06321243,69.577069
105,12/10/2024 04:00,2.035,11.80333333,64.41183333,2.196666667,11.27233333,66.08266667,1.695,10.95383333,68.18016667,1.973333333,10.942,68.19416667,2.035,11.37066667,66.82233333,1.575,11.48666667,65.26583333,1.851666667,11.09516667,67.35766667,2.195,10.92683333,68.34233333,2.328333333,10.76416667,68.74066667,2.233333333,10.81516667,67.798,2.241666667,11.05483333,66.99333333,2.161666667,10.74816667,67.70533333,2.126666667,11.2825,67.6025,2.088333333,11.36733333,66.705,2.258333333,10.87533333,68.85883333,2.271666667,11.4995,65.8095,1.55,11.906,63.754,1.663333333,10.99116667,66.9245,2.106666667,10.63366667,70.15683333,2.118333333,10.84133333,67.48733333,4.933721833,10.22715453,72.23709693
106,12/10/2024 05:00,1.685245902,11.90377049,66.97983607,1.832786885,11.38901639,68.82442623,1.452459016,11.03180328,71.11377049,1.644262295,11.01459016,71.29852459,1.685245902,11.47295082,69.69295082,1.286885246,11.60081967,67.99459016,1.545901639,11.19032787,70.09770492,1.780327869,11.01377049,71.3057377,1.950819672,10.85327869,71.53114754,1.91147541,10.91327869,70.6895082,1.908196721,11.15459016,69.79344262,1.813114754,10.84836066,70.41672131,1.763934426,11.36852459,70.55442623,1.740983607,11.47278689,69.50983607,1.909836066,10.97311475,71.84737705,1.895081967,11.57803279,68.6357377,1.296721311,12.01508197,66.20704918,1.41147541,11.08065574,69.86508197,1.786885246,10.90704918,72.72540984,1.745901639,10.93196721,70.48803279,4.226777283,10.2977514,75.45669287
107,12/10/2024 06:00,1.526666667,11.95983333,68.06883333,1.72,11.468,69.9985,1.321666667,11.07966667,72.3955,1.521666667,11.057,72.54683333,1.543333333,11.54783333,70.83716667,1.226666667,11.688,69.13483333,1.391666667,11.27616667,71.182,1.666666667,11.0785,72.44333333,1.791666667,10.92816667,72.6715,1.663333333,10.984,71.999,1.713333333,11.23116667,70.96766667,1.703333333,10.938,71.62483333,1.628333333,11.43816667,71.723,1.548333333,11.56033333,70.62116667,1.723333333,11.06,72.9675,1.73,11.61966667,69.87933333,1.121666667,12.0875,67.267,1.231666667,11.13883333,71.12583333,1.666666667,10.7235,74.71583333,1.651666667,11.00183333,71.67716667,4.731773633,10.34640383,76.58969247
108,12/10/2024 07:00,1.248333333,12.04866667,68.52783333,1.368333333,11.55266667,70.57333333,1.006666667,11.163,72.90416667,1.233333333,11.13116667,72.9865,1.253333333,11.6195,71.36333333,0.928333333,11.76433333,69.6595,1.133333333,11.35233333,71.7535,1.34,11.1595,72.82016667,1.44,11.02833333,73.20416667,1.343333333,11.0835,72.507,1.365,11.30833333,71.57916667,1.396666667,11.0165,72.18483333,1.288333333,11.52216667,72.1065,1.298333333,11.6295,71.17166667,1.388333333,11.15266667,73.306,1.396666667,11.70516667,70.39883333,0.933333333,12.1715,67.794,0.983333333,11.2245,71.7295,1.323333333,10.80166667,75.22616667,1.3,11.1025,72.02283333,3.386874083,10.45609737,76.7911481
109,12/10/2024 08:00,1.165,12.21366667,69.353,1.298333333,11.74133333,71.13566667,1.001666667,11.33366667,73.7325,1.153333333,11.289,73.8405,1.156666667,11.76616667,72.12266667,0.886666667,11.91683333,70.2895,1.053333333,11.5045,72.56866667,1.283333333,11.34866667,73.599,1.388333333,11.2265,73.90533333,1.328333333,11.2535,73.25,1.39,11.46833333,72.27216667,1.296666667,11.185,73.06316667,1.205,11.69033333,72.769,1.23,11.77216667,71.92516667,1.35,11.343,74.1,1.333333333,11.86783333,71.034,0.871666667,12.32533333,68.60266667,0.921666667,11.41,72.247,1.271666667,10.974,75.91416667,1.203333333,11.27883333,72.781,3.132922117,10.64624052,77.15414857
